accuracy_1_trial1,0.3017241358757019,0.47413793206214905,0.5344827771186829,0.6551724076271057,0.7068965435028076,0.8362069129943848,0.7758620977401733,0.8879310488700867,0.8793103694915771,0.9655172228813171,0.9482758641242981,0.9568965435028076,0.931034505367279,0.9913793206214905,0.982758641242981,0.982758641242981,0.9913793206214905,0.9913793206214905,0.9913793206214905,0.9913793206214905,
accuracy_2_trial1,0.23931623995304108,0.3589743673801422,0.4615384638309479,0.5384615659713745,0.6752136945724487,0.6495726704597473,0.7264957427978516,0.752136766910553,0.7777777910232544,0.8461538553237915,0.8717948794364929,0.8717948794364929,0.9316239356994629,0.9572649598121643,0.9658119678497314,0.9572649598121643,0.9658119678497314,0.9829059839248657,0.9914529919624329,0.9829059839248657,
accuracy_3_trial1,0.28205129504203796,0.5128205418586731,0.5641025900840759,0.7094017267227173,0.8290598392486572,0.8034188151359558,0.8803418874740601,0.8888888955116272,0.9572649598121643,0.9829059839248657,0.9658119678497314,0.9829059839248657,0.9829059839248657,1.0,0.9914529919624329,0.9914529919624329,0.9743589758872986,0.9914529919624329,0.9572649598121643,0.9658119678497314,
accuracy_4_trial1,0.2222222238779068,0.3589743673801422,0.5384615659713745,0.4615384638309479,0.6153846383094788,0.6410256624221802,0.692307710647583,0.8034188151359558,0.7777777910232544,0.8717948794364929,0.9145299196243286,0.8717948794364929,0.94017094373703,0.9743589758872986,0.9743589758872986,0.9829059839248657,0.9914529919624329,0.9914529919624329,0.9743589758872986,0.9914529919624329,
accuracy_5_trial1,0.25641027092933655,0.4615384638309479,0.49572649598121643,0.6410256624221802,0.7094017267227173,0.752136766910553,0.8034188151359558,0.8803418874740601,0.9572649598121643,0.9572649598121643,0.9743589758872986,0.9658119678497314,0.9658119678497314,0.9829059839248657,0.9743589758872986,0.9914529919624329,0.9829059839248657,0.9914529919624329,0.9914529919624329,0.9914529919624329,
average_trial1,0.26034483313560486,0.4332891345024109,0.5188623785972595,0.6011199653148651,0.7071912884712219,0.7364721655845642,0.7756852507591248,0.8425434827804565,0.869879174232483,0.9247273802757263,0.9349543213844299,0.9298408508300782,0.9503094673156738,0.9811818480491639,0.9777483105659485,0.9811671137809753,0.9811818480491639,0.989728856086731,0.9811818480491639,0.9846006512641907,
std_trial1,0.028616194825168223,0.06298771761308768,0.036044700025452604,0.08904846051439523,0.06972509463016592,0.07916540997258181,0.0649516979992123,0.055390904897498545,0.08040749724357497,0.05492340800225406,0.037652771311740045,0.04812589678345772,0.02062194621324079,0.01469457765098594,0.008699116762512652,0.012557612617977576,0.009952309184811126,0.003411555401024631,0.013664189466747037,0.009957369393418302,

val_accuracy_1_trial1,0.30000001192092896,0.46666666865348816,0.6000000238418579,0.8999999761581421,0.8999999761581421,0.9666666388511658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
val_accuracy_2_trial1,0.517241358757019,0.517241358757019,0.517241358757019,0.6206896305084229,0.7241379022598267,0.8275862336158752,0.8965517282485962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9655172228813171,0.9655172228813171,1.0,1.0,1.0,1.0,
val_accuracy_3_trial1,0.6206896305084229,0.6551724076271057,0.7241379022598267,0.6896551847457886,0.8275862336158752,0.931034505367279,0.931034505367279,0.931034505367279,0.931034505367279,0.931034505367279,0.9655172228813171,0.9655172228813171,0.9655172228813171,0.9655172228813171,0.9655172228813171,0.9655172228813171,0.9655172228813171,0.931034505367279,0.931034505367279,0.9655172228813171,
val_accuracy_4_trial1,0.3103448152542114,0.4482758641242981,0.3448275923728943,0.4482758641242981,0.6551724076271057,0.7931034564971924,0.8275862336158752,0.7586206793785095,0.9655172228813171,0.8620689511299133,1.0,0.8965517282485962,1.0,1.0,0.9655172228813171,1.0,1.0,1.0,1.0,1.0,
val_accuracy_5_trial1,0.37931033968925476,0.6551724076271057,0.8620689511299133,0.8275862336158752,0.9655172228813171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
average_trial1,0.4255172312259674,0.5485057413578034,0.6096551656723023,0.6972413778305053,0.8144827485084534,0.9036781668663025,0.9310344934463501,0.9379310369491577,0.9793103456497192,0.9586206912994385,0.9931034445762634,0.9724137902259826,0.9931034445762634,0.9931034445762634,0.9793103337287903,0.9862068891525269,0.9931034445762634,0.9862069010734558,0.9862069010734558,0.9931034445762634,
std_trial1,0.12462737707368207,0.089974084176242,0.17640078974744072,0.15874657664597056,0.1129940582078151,0.08001320050642124,0.06542642546561757,0.0935493826837933,0.027586200833323034,0.05517241656780364,0.013793110847473145,0.04021346042729623,0.013793110847473145,0.013793110847473145,0.016893041770978428,0.016893041770978428,0.013793110847473145,0.027586197853088378,0.027586197853088378,0.013793110847473145,

